Categoria_CID;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
"M94   Outr transt das cartilagens";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;3
"M99   Lesoes biomecanicas NCOP";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"N00   Sindr nefritica aguda";-;-;1;1;2;-;-;1;1;2;6;5;51;3;13;7;4;1;26;43;4;2;2;1;-;9;-;185
"N01   Sindr nefritica rapidamente progressiva";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;1;-;-;-;1;6
"N02   Hematuria recidivante e persistente";-;-;-;-;1;-;-;1;-;3;-;1;4;-;-;3;3;1;1;9;3;2;3;-;1;1;3;40
"N03   Sindr nefritica cronica";9;-;4;-;30;3;2;39;5;47;58;33;320;24;66;134;489;6;415;438;60;17;38;2;1;156;-;2396
"N04   Sindr nefrotica";-;1;4;-;2;-;3;6;2;2;-;3;4;1;-;9;11;1;12;24;9;3;8;4;3;4;5;121
"N05   Sindr nefritica NE";-;-;-;-;1;-;-;1;1;1;-;1;3;-;-;3;14;-;4;8;1;1;3;1;-;1;1;45
"N06   Proteinuria isolada c/lesao morfolog espec";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"N07   Nefropatia hereditaria NCOP";1;-;-;1;7;-;-;2;1;1;1;3;1;-;-;3;4;1;-;5;2;-;-;-;3;-;-;36
"N10   Nefrite tubulo-intersticial aguda";1;-;-;-;2;-;1;6;3;5;7;6;7;8;1;7;44;11;17;111;15;14;37;6;7;9;7;332
"N11   Nefrite tubulo-intersticial cronica";4;-;3;1;14;1;1;24;5;28;6;17;11;10;1;16;59;9;7;155;38;23;40;12;9;15;1;510
"N12   Nefrite tubulo-intersticial NE aguda cronica";2;-;13;1;11;4;4;10;7;14;15;12;35;7;10;44;199;24;120;404;107;33;62;22;7;41;17;1225
"N13   Uropatia obstrutiva e p/refluxo";2;-;6;2;9;2;-;7;2;4;3;4;14;1;2;16;18;2;19;46;13;4;7;4;-;1;2;190
"N14   Afec tubul tubulo-interst ind drog met pesad";-;-;-;-;-;-;-;1;2;1;-;1;-;-;-;-;1;-;1;3;-;-;1;-;1;-;1;13
"N15   Outr doenc renais tubulo-intersticiais";-;2;1;-;4;1;-;4;1;2;2;1;12;2;-;9;16;4;7;33;7;5;5;4;2;1;2;127
"N17   Insuf renal aguda";72;54;76;8;312;16;37;228;124;292;82;150;212;66;39;408;890;41;783;1610;396;219;308;81;148;232;38;6922
"N18   Insuf renal cronica";91;32;108;22;282;28;61;220;118;357;85;178;212;79;49;580;905;240;760;2010;410;277;786;134;215;227;78;8544
"N19   Insuf renal NE";24;12;26;8;83;12;11;46;27;84;29;55;61;34;8;198;394;8;363;566;130;63;155;38;28;77;7;2547
"N20   Calculose do rim e do ureter";1;-;11;-;17;1;3;10;6;24;9;10;29;7;3;21;42;7;62;140;39;20;21;7;5;25;9;529
"N21   Calculose do trato urinario infer";-;-;1;-;1;-;-;1;-;2;-;-;1;1;-;1;3;-;2;7;4;-;3;-;-;3;1;31
"N23   Colica nefretica NE";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;-;-;-;1;-;7
"N25   Transt result funcao renal tubular alterada";-;-;-;-;3;-;-;1;1;-;-;1;1;1;-;1;1;-;2;-;-;-;-;-;-;-;-;12
"N26   Rim contraido NE";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;4;-;-;-;-;-;-;-;9
"N27   Hipoplasia renal de causa desconhecida";-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;-;-;-;-;-;7
"N28   Outr transt do rim e do ureter NCOP";9;1;6;-;3;1;-;9;4;17;13;53;22;5;5;31;47;3;41;158;6;5;9;2;6;20;2;478
"N30   Cistite";2;-;4;-;11;-;-;8;4;24;16;10;39;2;2;12;80;14;18;121;27;17;35;7;5;11;8;477
"N31   Disfuncoes neuromusculares da bexiga NCOP";-;-;1;-;2;-;1;1;1;3;4;2;9;2;2;8;15;-;7;20;3;6;2;3;-;-;1;93
"N32   Outr transt da bexiga";1;-;1;-;2;-;-;2;2;6;-;2;3;2;1;3;16;4;13;37;6;7;3;2;2;5;2;122
"N34   Uretrite e sindr uretral";-;-;-;-;3;-;-;4;-;3;2;2;2;1;-;1;4;-;3;8;1;-;-;-;1;3;4;42
"N35   Estenose da uretra";-;-;-;-;-;-;1;2;-;3;1;1;2;1;-;3;7;-;8;8;4;3;3;-;-;1;1;49
"N36   Outr transt da uretra";-;-;-;-;1;-;-;-;-;2;-;-;-;2;-;-;-;-;3;5;-;-;2;-;-;-;-;15
"N39   Outr transt do trato urinario";68;20;106;14;272;11;58;153;114;479;281;456;1256;247;184;831;2487;498;3831;7626;1169;743;1424;308;142;532;181;23491
"N40   Hiperplasia da prostata";6;2;35;3;47;3;8;30;19;58;28;30;57;17;21;106;81;15;100;237;67;42;48;12;16;39;3;1130
"N41   Doenc inflam da prostata";1;-;2;-;9;-;-;6;2;8;1;1;2;4;1;5;7;2;4;12;6;-;3;2;3;1;1;83
"N42   Outr afeccoes da prostata";-;-;3;-;13;-;-;3;3;11;-;2;13;1;2;20;6;1;6;17;7;1;6;-;4;2;-;121
"N43   Hidrocele e espermatocele";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;4
"N44   Torcao do testiculo";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2
"N45   Orquite e epididimite";-;-;2;-;1;-;-;-;-;-;-;-;-;-;1;-;3;-;2;3;2;1;1;-;-;-;1;17
"N48   Outr transt do penis";-;-;-;-;2;-;-;-;-;1;-;-;2;-;-;4;2;-;-;4;-;-;-;-;-;1;-;16
"N49   Transt inflam orgaos genitais masc NCOP";4;6;4;1;17;-;-;12;4;17;8;16;14;7;9;26;31;13;39;102;20;12;9;10;7;11;2;401
"N50   Outr transt dos orgaos genitais masc";1;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;2;-;2;3;-;-;-;-;-;-;-;11
"N61   Transt inflam da mama";-;-;-;-;1;-;-;-;1;2;-;-;1;1;-;1;1;-;5;4;1;1;-;-;-;1;-;20
"N62   Hipertrofia da mama";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2
"N63   Nodulo mamario NE";-;-;-;-;1;-;-;3;1;1;-;-;1;-;-;2;1;-;3;1;-;-;-;-;-;-;-;14
"N64   Outr doenc da mama";-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;3;-;1;-;-;-;-;-;-;-;-;7
"N70   Salpingite e ooforite";-;-;1;-;-;-;1;-;-;1;2;-;-;-;1;-;1;-;5;5;1;-;-;1;-;-;-;19
"N71   Doenc inflam do utero exceto o colo";-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;3;-;2;6;1;-;1;1;-;1;-;19
"N72   Doenc inflam do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;2
"N73   Outr doenc inflam pelvicas femin";1;-;-;-;8;-;1;-;2;2;-;2;1;-;2;12;5;-;8;17;7;3;2;1;-;5;-;79
"N75   Doenc da gland de Bartholin";1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;2;-;-;-;1;-;-;-;-;6
"N76   Outr afeccoes inflam da vagina e da vulva";-;-;-;-;2;-;-;-;-;2;-;1;-;1;2;8;8;-;7;29;5;4;8;3;1;2;-;83
"N80   Endometriose";-;-;-;-;-;-;-;1;-;2;1;-;2;1;1;2;1;-;7;7;-;-;1;1;-;2;-;29
"N81   Prolapso genital femin";-;-;-;-;1;1;1;1;-;2;2;2;1;-;-;3;1;-;1;3;2;1;8;2;1;1;-;34
"N82   Fistulas do trato genital femin";-;-;1;-;2;-;1;-;-;1;1;1;-;1;-;4;2;1;4;11;2;2;3;-;2;1;-;40
"N83   Transt nao-infl ovario tromp Falop lig largo";-;-;1;1;1;1;-;2;2;3;1;1;1;-;1;3;3;1;6;5;1;1;1;1;1;2;-;40
"N85   Outr transt nao-inflam utero exc colo utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;1;1;-;-;-;-;-;2;-;7
"N87   Displasia do colo do utero";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"N92   Menstruacao excessiva frequente e irregular";-;-;-;-;1;-;2;2;-;1;-;-;-;2;1;3;3;1;12;5;-;-;2;-;1;-;1;37
"N93   Outr sangramentos anormais utero e vagina";-;1;-;-;-;-;-;4;-;2;1;1;1;-;2;3;3;-;-;4;-;-;1;1;-;2;-;26
"N94   Dor outr afecc ass org genit fem cicl menstr";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
"N95   Transt da menopausa e da perimenopausa";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;3
"N98   Complic assoc a fecundacao artificial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
"O00   Gravidez ectopica";-;-;-;-;2;1;-;2;4;-;-;1;3;2;-;1;5;-;4;8;-;-;2;1;2;1;-;39
"O01   Mola hidatiforme";-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;4
"O02   Outr produtos anormais da concepcao";-;1;2;-;4;-;1;3;-;-;-;-;-;-;-;2;1;2;5;1;-;-;1;-;-;-;-;23
"O03   Aborto espontaneo";-;-;2;-;-;-;-;1;-;1;-;-;-;-;-;1;1;-;1;4;-;1;1;-;-;2;-;15
"O04   Aborto p/razoes medicas e legais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"O05   Outr tipos de aborto";1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;2;7
"O06   Aborto NE";1;1;1;1;2;-;-;-;-;1;-;-;1;-;-;3;-;-;3;4;-;2;1;-;1;-;1;23
"O07   Falha de tentativa de aborto";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;3
"O08   Complic conseq aborto gravidez ectop molar";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"O10   Hipertens pre-exist complic grav parto puerp";1;-;1;-;-;-;1;2;1;-;1;-;3;-;2;2;1;-;2;2;-;1;-;-;1;1;1;23
"O11   Dist hipertens pre-exist proteinuria superp";-;-;-;-;-;-;-;-;-;1;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5
"O13   Hipertensao gestacional s/proteinuria signif";-;-;-;-;1;-;1;1;-;1;-;-;-;1;-;1;-;2;3;3;-;-;1;-;-;3;-;18
"O14   Hipertensao gestacional c/proteinuria signif";-;1;5;1;4;-;1;11;3;13;1;8;15;3;-;7;12;1;16;15;6;5;6;2;3;4;2;145
"O15   Eclampsia";-;-;10;-;14;2;1;17;4;11;2;2;-;1;1;18;7;1;13;15;4;1;3;2;4;2;-;135
"O16   Hipertensao materna NE";-;-;-;-;1;-;-;-;-;-;-;-;-;3;-;2;-;-;1;-;-;-;-;-;-;2;-;9
"O20   Hemorragia do inicio da gravidez";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"O21   Vomitos excessivos na gravidez";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3
"O22   Complic venosas na gravidez";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;1;-;-;6
"O23   Infecc do trato geniturinario na gravidez";-;-;-;-;2;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;3;2;2;1;-;1;-;15
"O24   Diabetes mellitus na gravidez";-;-;1;-;-;-;-;2;2;3;-;1;1;-;-;-;1;-;1;4;2;-;-;-;-;1;-;19
"O26   Assist materna outr complic lig predom grav";-;-;-;1;-;-;-;3;1;2;-;1;1;-;-;1;2;1;-;3;2;-;2;-;-;-;1;21
"O29   Complic anestesia admin durante gravidez";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O30   Gestacao mult";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
"O31   Complic especificas de gestacao mult";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O34   Assist prest mae anor conh susp org pelv mat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;2
"O36   Assist prest mae outr probl fet conhec susp";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"O41   Outr transt membranas e liquido amniotico";-;-;-;-;-;-;-;-;-;3;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;1;-;8
"O42   Ruptura prematura de membranas";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
"O43   Transt da placenta";-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;2;-;-;-;6;-;1;-;-;-;1;-;14
"O44   Placenta previa";-;-;-;-;2;1;-;1;-;-;-;1;-;-;1;-;1;-;2;5;2;-;1;-;1;1;-;19
"O45   Descolamento prematuro da placenta";-;-;-;1;5;-;-;2;1;1;1;1;3;3;-;6;6;1;2;6;1;1;2;3;1;-;-;47
"O46   Hemorragia anteparto NCOP";-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;5
"O62   Anormalidades da contracao uterina";-;1;5;-;12;-;-;3;-;5;-;1;1;3;2;2;2;3;3;11;-;3;2;1;1;2;-;63
"O63   Trabalho de parto prolongado";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O64   Obstr trab parto dev ma-posic ma-apres feto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
"O66   Outr form de obstrucao do trabalho de parto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
"O67   Trab parto parto compl hemorr intrapart NCOP";-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;-;-;3;1;-;-;-;-;-;-;8
"O68   Trab parto e parto complic sofrimento fetal";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;3
"O70   Laceracao do perineo durante o parto";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O71   Outr traum obstetricos";-;-;1;-;1;-;-;1;1;-;-;1;-;2;-;1;3;-;3;2;3;-;1;-;-;-;-;20
"O72   Hemorragia pos-parto";1;1;5;3;8;1;2;12;1;5;1;1;6;2;2;9;16;3;5;11;5;2;4;2;3;6;-;117
"O73   Retencao placenta e membranas s/hemorragias";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
"O74   Complic anestesia durante trab parto e parto";1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;4
"O75   Outr complic do trab parto e do parto NCOP";-;-;3;-;2;-;-;6;1;-;-;-;-;1;1;5;2;-;3;5;1;1;-;-;-;2;-;33
"O85   Infecc puerperal";-;-;2;-;5;-;-;2;4;1;2;2;1;2;-;3;1;-;4;9;-;-;2;2;-;1;-;43
"O86   Outr infecc puerperais";-;-;-;-;4;-;-;-;2;1;-;1;1;-;-;3;-;-;3;1;1;1;1;1;-;2;-;22
"O87   Complic venosas no puerperio";-;-;2;-;-;-;-;1;-;-;1;1;2;-;-;2;1;-;1;-;1;-;-;-;1;-;-;13
"O88   Embolia orig obstetrica";-;-;-;-;3;-;2;1;2;-;4;4;3;1;-;3;5;-;3;7;7;5;2;2;2;3;-;59
"O89   Complic da anestesia admin durante puerperio";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"O90   Complic do puerperio NCOP";-;-;1;1;2;-;-;-;2;5;2;4;1;-;1;-;3;-;7;12;2;1;-;1;1;2;2;50
"O91   Infecc mamarias assoc ao parto";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O92   Outr afeccoes mama e lactacao assoc ao parto";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"O94   Seqüelas complic gravidez parto e puerpério";-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"O95   Morte obstetrica de causa NE";-;-;1;-;4;-;-;-;2;-;-;3;1;2;1;6;7;2;8;13;5;1;-;1;-;2;2;61
"O96   Morte qq caus obst mais 42d menos 1a parto";4;-;5;4;20;5;3;19;8;17;6;8;25;4;7;22;18;15;48;69;17;18;15;8;3;-;5;373
"O97   Morte p/sequelas causas obstetricas diretas";-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;-;-;-;6
"O98   Doen inf paras mat COP compl grav part puerp";35;8;70;26;60;6;30;57;20;55;45;32;35;21;12;73;127;25;185;256;122;45;63;28;55;79;20;1590
"O99   Outr doenc mat COP compl grav parto puerp";2;-;5;1;20;2;2;14;8;17;4;6;9;5;3;36;20;5;36;42;17;10;14;7;6;18;5;314
"P00   Fet rec-nasc afet afec mat n obr rel grav at";29;10;87;11;107;48;46;77;67;44;42;34;139;18;33;95;149;41;185;369;156;55;94;23;39;78;62;2138
"P01   Fet rec-nasc afet complic maternas gravidez";21;7;38;3;49;13;17;36;38;33;19;29;101;10;26;101;101;20;79;347;126;32;97;11;20;49;42;1465
"P02   Fet rec-nasc afet compl plac cord umb membr";11;3;36;4;45;13;10;64;39;34;31;22;66;9;24;86;98;33;90;243;84;64;75;14;21;66;57;1342
"P03   Fet rec-nasc afet out compl trab parto parto";5;2;15;1;19;3;3;14;10;20;9;12;25;6;2;42;45;17;20;187;19;16;13;7;6;33;3;554
"P04   Fet rec-nasc infl af noc trans plac leit mat";2;-;1;-;1;3;-;2;-;-;1;-;5;1;-;5;8;2;1;15;8;2;2;1;4;3;1;68
"P05   Crescimento fetal retard e desnutric fetal";-;3;3;1;9;-;2;22;6;9;2;1;7;1;-;7;23;4;7;35;7;2;5;-;6;2;2;166
"P07   Transt rel gest curt dur peso baix nasc NCOP";5;10;33;7;144;7;10;92;9;91;24;13;64;18;11;219;106;19;57;165;23;33;53;9;42;33;5;1302
"P10   Laceracao intracran hemorrag dev traum parto";-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;7
"P11   Outr traum de parto do sist nervoso central";-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"P12   Lesao do couro cabeludo dev traum de parto";-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"P14   Lesoes ao nascer do sist nervoso periferico";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
"P15   Outr traum de parto";-;-;1;-;2;-;-;-;-;1;-;1;-;1;1;1;3;-;-;4;-;1;1;1;2;1;-;21
"P20   Hipoxia intra-uterina";1;9;17;-;33;4;2;45;7;22;7;36;39;16;12;46;51;4;62;42;10;7;5;4;8;14;1;504
"P21   Asfixia ao nascer";6;4;17;6;79;12;5;47;14;56;17;16;35;22;27;81;53;15;94;145;17;18;43;9;17;13;2;870
"P22   Desconforto respirat do recem-nascido";10;15;89;30;186;5;11;106;31;80;36;52;62;78;17;192;194;42;127;292;62;60;60;27;40;70;13;1987
"P23   Pneumonia congen";3;-;36;2;24;-;1;7;2;13;-;12;9;7;9;11;9;1;13;19;1;5;7;2;6;5;1;205
"P24   Sindr de aspiracao neonatal";3;13;47;5;81;4;6;66;19;16;12;13;34;18;4;81;46;18;55;79;19;17;23;7;17;26;9;738
"P25   Enfisema interst afecc corr orig per perinat";-;-;1;-;7;-;1;-;3;9;2;4;4;1;2;5;9;3;10;30;6;5;3;4;-;2;-;111
"P26   Hemorragia pulmonar orig periodo perinatal";5;4;3;2;26;2;2;12;6;18;12;11;20;6;5;53;20;4;28;99;21;20;15;7;11;18;4;434
"P27   Doenc respirat cron orig periodo perinatal";1;1;1;-;7;3;1;1;6;11;-;6;11;2;-;15;13;2;12;22;12;8;4;2;2;3;-;146
"P28   Outr afeccoes respirat orig per perinatal";3;4;23;3;43;2;1;17;13;29;9;8;14;12;2;121;62;2;25;68;14;15;19;6;10;27;4;556
"P29   Transt cardiovasc orig periodo perinatal";5;4;12;5;27;2;3;32;10;10;10;10;24;8;2;58;54;6;45;89;19;20;10;11;10;15;3;504
"P35   Doenc virais congen";-;-;-;-;2;-;-;-;-;-;2;-;1;-;-;-;1;1;2;7;1;1;3;1;1;4;-;27
"P36   Septicemia bacter do recem-nascido";40;40;56;18;160;24;24;139;36;134;58;105;109;103;39;221;195;46;233;464;59;74;81;27;69;83;9;2646
"P37   Outr doenc infecc e parasit congen";1;1;1;-;7;-;2;-;-;1;2;1;-;-;-;3;4;-;3;17;-;3;3;-;1;2;-;52
"P38   Onfalite recem-nasc c/ou s/hemorragia leve";-;-;2;1;-;-;-;1;1;-;-;-;1;-;-;2;-;-;-;2;-;-;-;1;-;1;-;12
"P39   Outr infecc especificas do periodo perinatal";-;-;3;-;22;1;1;12;4;19;-;9;13;16;4;23;4;1;24;12;4;9;1;2;10;7;-;201
"P50   Perda sanguinea fetal";-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;3;2;1;1;2;1;-;1;-;-;1;-;15
"P51   Hemorragia umbilical do recem-nascido";-;-;1;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;1;-;-;1;8
"P52   Hemorragia intracran nao-traum feto rec-nasc";-;-;1;-;1;1;-;3;1;2;2;1;3;2;1;6;7;-;8;19;6;5;11;-;1;2;-;83
"P53   Doenc hemorragica do feto e do recem-nascido";-;1;-;-;1;-;3;2;-;1;-;-;2;-;-;4;2;-;1;1;2;-;-;1;-;2;-;23
"P54   Outr hemorragias neonatais";2;-;1;-;6;-;-;5;-;-;2;-;-;1;-;5;5;-;3;4;-;2;2;-;-;1;-;39
"P55   Doenc hemolitica do feto e do recem-nascido";-;-;2;-;-;3;1;1;4;1;1;2;4;1;2;7;1;2;1;1;3;3;2;1;2;1;2;48
"P56   Hidropsia fetal dev doenc hemolitica";1;-;-;1;1;-;-;2;1;3;-;1;4;1;-;3;2;4;1;4;2;1;5;1;1;2;1;42
"P57   Kernicterus";-;-;5;-;5;-;-;3;1;-;-;-;1;2;1;3;-;-;2;5;2;-;-;-;-;-;-;30
"P58   Ictericia neonatal dev outr hemolises excess";1;-;1;1;1;2;-;2;-;-;-;-;1;-;-;3;-;-;1;-;-;-;-;1;-;1;-;15
"P59   Ictericia neonatal dev outr causas e as NE";-;1;5;-;9;1;-;2;-;2;-;1;-;-;-;3;4;-;-;1;1;-;-;1;2;-;1;34
"P60   Coagulacao intravasc dissem feto rec-nasc";3;1;2;1;3;1;1;9;-;2;-;1;-;2;-;3;3;1;10;25;1;2;3;3;1;-;-;78
"P61   Outr transt hematologicos perinatais";-;1;2;-;2;-;2;2;-;6;-;7;5;1;-;7;7;2;9;18;-;2;-;-;2;2;1;78
"P70   Trans transit metab carboid esp fet rec-nasc";2;1;3;-;2;-;1;1;3;1;1;1;10;-;-;5;8;2;6;23;3;2;4;1;1;5;2;88
"P72   Outr transt endocrinos transit period neonat";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
"P74   Outr dist eletrolit metab transit per neonat";-;9;2;-;4;-;1;3;-;2;-;1;1;-;-;2;2;-;-;6;1;-;-;-;4;-;1;39
"P76   Outr obstrucoes intestinais do recem-nascido";-;1;2;-;2;-;1;1;2;3;2;1;1;2;1;6;6;3;2;4;-;1;-;2;-;-;1;44
"P77   Enterocolite necrotizante do feto e rec-nasc";7;3;17;3;27;1;10;32;5;32;10;15;41;10;12;60;65;25;77;140;20;17;43;14;14;26;4;730
"P78   Outr transt ap digestivo periodo perinatal";-;-;2;-;3;1;3;1;4;4;1;2;9;3;2;17;13;1;4;32;9;2;3;1;-;8;2;127
"P80   Hipotermia do recem-nascido";-;-;2;-;-;-;-;-;-;1;1;1;2;-;-;3;-;-;-;5;1;1;-;2;-;1;-;20
"P81   Outr disturbios regulacao termica rec-nasc";-;-;-;-;2;-;-;1;-;1;-;-;1;-;-;1;1;-;-;1;-;-;-;-;2;-;-;10
"P83   Outr afecc compr tegum espec feto rec-nasc";-;-;7;-;1;1;-;3;3;6;3;2;6;2;3;8;14;2;14;28;3;2;5;1;4;8;1;127
"P90   Convulsoes do recem-nascido";-;-;-;-;4;-;-;-;-;1;-;-;-;-;-;7;4;1;3;4;2;1;1;2;-;2;-;32
"P91   Outr disturbios funcao cerebral rec-nasc";-;-;2;1;5;-;2;6;-;5;-;3;2;-;1;11;11;1;3;12;1;1;3;3;-;2;-;75
"P92   Problemas de alimentacao do recem-nascido";-;-;1;1;4;-;1;1;2;-;-;2;-;1;-;2;1;-;-;3;-;-;-;1;2;-;-;22
"P94   Transt do tonus muscular do recem-nascido";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;2;-;-;1;-;-;1;-;-;-;-;7
"P96   Outr afeccoes originadas periodo perinatal";4;6;38;-;27;7;3;17;14;37;8;20;39;7;12;102;116;1;58;106;18;5;19;11;15;32;4;726
"Q00   Anencefalia e malformacoes similares";7;6;21;1;17;1;8;23;7;32;7;9;17;11;8;24;32;11;24;50;19;9;11;7;15;11;3;391
"Q01   Encefalocele";-;1;4;-;6;-;-;4;1;2;3;2;5;-;2;7;5;2;10;12;3;2;2;-;1;4;2;80
"Q02   Microcefalia";2;1;5;-;9;1;-;8;3;8;5;4;12;3;4;13;12;3;18;36;9;7;5;3;7;11;1;190
"Q03   Hidrocefalia congen";2;-;25;3;12;5;5;13;5;2;3;7;16;9;4;21;19;7;8;33;7;11;11;4;13;11;7;263
"Q04   Outr malformacoes congen do cerebro";5;1;10;-;15;2;5;23;6;19;3;5;13;8;2;23;32;12;30;52;20;11;12;5;8;22;8;352
"Q05   Espinha bifida";-;1;2;2;2;1;1;2;4;2;2;3;6;4;5;8;7;1;9;18;9;8;7;-;3;3;3;113
"Q06   Outr malformacoes congen da medula espinhal";-;-;1;-;-;-;-;1;-;2;1;1;-;-;-;1;6;-;1;2;-;2;-;-;-;2;-;20
"Q07   Outr malformacoes congen do sist nervoso";-;-;3;-;9;1;2;5;2;6;2;1;4;-;2;8;9;4;9;19;5;2;3;1;2;4;2;105
"Q18   Outr malformacoes congen da face e pescoco";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
