Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
W16   Merg pulo agua caus out traum n afog submers;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;2
W17   Outr quedas de um nivel a outr;1;-;3;3;1;-;-;1;-;1;1;1;1;-;-;1;3;-;15;8;3;1;-;-;1;2;2;49
W18   Outr quedas no mesmo nivel;-;1;1;-;1;-;1;2;1;-;-;-;1;2;1;-;3;-;3;6;2;-;-;-;1;1;-;27
W19   Queda s/especificacao;-;-;-;-;8;2;-;5;1;-;-;1;5;-;-;5;4;2;1;5;1;-;1;-;3;1;-;45
W20   Impacto caus objeto lanc projetado em queda;1;1;9;-;4;1;2;1;1;1;1;1;2;-;-;5;2;-;1;5;2;6;2;3;2;1;1;55
W21   Impacto acid ativo passivo caus equip esport;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
W22   Impacto acid ativo passivo caus outr objetos;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;1;-;1;-;-;5;1;-;2;-;1;14
W23   Apert colhid comprim esmag dentro objetos;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;2;-;-;-;2;1;1;-;-;1;-;1;11
W25   Contato c/vidro cortante;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W26   Contato c/faca espada e punhal;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
W27   Contato c/ferramentas manuais s/motor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
W29   Contat out utens manuais ap domest equip mot;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;-;4
W30   Contato c/maquinaria agricola;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W31   Contato c/outr maquinas e c/as NE;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
W32   Projetil de revolver;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;-;-;-;-;4
W33   Rifle espingarda armas fogo de maior tamanho;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;5
W34   Projeteis de outr armas de fogo e das NE;-;-;4;-;7;-;-;2;1;1;1;3;-;-;-;2;5;2;3;5;-;-;-;4;2;1;-;43
W36   Explosao ou ruptura de cilindro de gas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W37   Explosao ruptura pneumat tubulac mang press;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W38   Explosao ruptura outr ap pressurizados espec;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
W40   Explosao de outr materiais;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;6
W44   Penetr corpo estranho olho orificio natural;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2
W49   Exposicao outr forcas mecan inanimadas e NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;-;-;1;-;-;5
W50   Golpe panc pontape mord escor infl outr pess;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
W51   Colis entre duas pessoas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
W54   Mordedura ou golpe provocado p/cao;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;-;-;6
W55   Mordedura golpe provoc outr animais mamif;-;-;-;-;1;-;-;-;1;1;-;-;1;-;-;-;3;-;-;1;-;-;-;-;-;-;-;8
W57   Morded picadas inseto outr artrop n-venen;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;4
W59   Mordedura ou esmag provocado p/outr repteis;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W65   Afogamento submersao durante banho banheira;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;3
W66   Afogamento submersao consec queda banheira;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
W67   Afogamento e submersao em piscina;-;-;2;-;2;-;1;1;-;2;1;1;2;-;1;3;8;1;3;15;4;3;10;6;6;6;2;80
W68   Afogamento submersao conseq queda piscina;-;-;-;4;-;1;1;1;-;-;1;-;1;-;-;-;1;-;-;6;4;1;-;-;3;-;-;24
W69   Afogamento e submersao em aguas naturais;8;5;23;11;40;15;6;43;18;34;8;5;26;30;5;41;28;8;16;75;35;21;35;6;23;27;2;594
W70   Afogamento submersao conseq queda aguas nat;1;1;17;-;9;-;1;2;3;-;-;-;1;-;-;4;-;1;-;3;1;1;2;1;1;1;-;50
W73   Outr afogamentos e submersao espec;1;1;1;-;2;-;-;7;-;1;1;1;28;-;3;10;2;-;-;4;2;-;4;-;1;5;3;77
W74   Afogamento e submersao NE;18;4;13;3;59;5;10;40;6;28;12;10;8;4;-;62;46;17;55;82;8;15;16;6;12;26;2;567
W75   Sufocacao e estrangulamento acid na cama;-;-;2;-;1;1;2;-;1;-;-;-;-;-;-;2;1;1;3;4;1;1;2;1;-;3;1;27
W76   Outr enforcamento e estrangulamento acid;-;-;-;-;2;1;-;2;1;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;1;10
W77   Risco resp dev desmor queda terra outr subst;-;-;1;-;-;-;-;2;-;-;1;-;-;-;-;-;6;2;1;5;-;-;1;1;-;-;-;20
W78   Inalacao do conteudo gastrico;3;-;4;2;10;3;2;6;1;3;1;11;22;-;3;9;16;10;29;40;21;9;20;12;16;4;8;265
W79   Inalacao ingest aliment caus obstr trat resp;4;-;3;1;10;2;5;4;2;6;3;2;9;3;-;11;14;2;21;24;10;4;9;7;4;4;5;169
W80   Inalac ingest outr obj caus obstr trat resp;-;-;1;1;1;-;-;2;-;-;-;-;3;-;-;2;-;2;2;5;3;-;-;-;1;1;-;24
W81   Confinado aprision ambiente pobre oxigenio;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2
W83   Outr riscos espec a respiracao;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W84   Riscos NE a respiracao;1;-;-;2;2;-;1;-;1;5;-;2;2;-;9;7;7;13;76;60;5;-;5;2;1;1;-;202
W85   Exposicao linhas transm de corrente eletrica;-;1;1;-;-;-;-;1;-;-;1;-;-;1;-;1;-;-;4;-;-;1;1;-;-;-;-;12
W86   Exposicao a outr corrente eletrica espec;-;-;4;-;1;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;9
W87   Exposicao a corrente eletrica NE;-;3;4;2;12;2;3;22;10;16;5;9;15;5;-;12;7;1;11;14;2;2;9;-;5;6;-;177
W89   Expos fontes lumin artif visiv luz ultraviol;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
W92   Exposicao calor excessivo orig artificial;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
W93   Exposicao frio excessivo orig artificial;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X00   Expos fogo n-contr edificio outr tipo constr;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;-;-;2;-;-;2;2;-;1;1;13
X02   Exposicao fogo contr edif outr tipo constr;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;2
X03   Expos fogo contr fora edif outr tipo constr;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X04   Exposicao combustao subst muito inflamavel;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;3;1;-;-;-;1;2;1;11
X08   Exposicao outr tipo espec fumaca fogo chamas;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;4
X09   Exposicao a tipo NE de fumaca fogo chamas;1;-;2;-;1;-;1;2;1;1;-;-;4;2;-;4;3;2;13;14;3;-;3;-;1;1;3;62
X10   Contato bebid alim gord oleo cozinha quentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;1;4
X12   Contato c/outr liquidos quentes;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;3
X14   Contato c/ar e gases quentes;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;3
X17   Contato motores maquinas ferramentas quentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
X19   Contato outr fontes calor subst quentes NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
X20   Contato c/serpentes e lagartos venenosos;-;2;4;1;1;-;-;4;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14
X21   Contato c/aranhas venenosas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
X22   Contato c/escorpioes;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;11;11;1;-;7;1;-;-;-;1;1;-;36
X27   Contato c/outr animais venenosos espec;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2
X29   Contato animais ou plantas venenosos s/espec;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
X30   Exposicao a calor natural excessivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
X33   Vitima de raio;2;2;-;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;12
X36   Vitima avalanc desab terra out mov sup terr;-;-;-;-;1;-;1;2;-;1;-;-;-;-;-;-;11;-;-;9;-;4;-;-;-;-;-;29
X39   Exposicao a outr forcas da natureza e as NE;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X40   Envenen acid analg antipir anti-reum n-opiac;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
X41   Env ac anticon sed hipn antipark psicot NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;3
X42   Envenen acid narcot psicodislepticos NCOP;-;-;8;-;-;-;-;-;-;-;-;1;2;-;-;1;4;2;15;11;1;-;-;-;-;1;1;47
X44   Envenen acid outr drog medic subst biolog NE;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;8;-;1;2;-;-;-;-;1;-;-;14
X45   Envenen acid p/e exposicao ao alcool;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;3
X46   Envenen acid solv org hidrocarb halog vapor;-;-;-;-;-;-;-;1;-;-;-;-;8;-;-;-;6;-;7;3;-;-;-;-;1;-;-;26
X47   Intox acid outr gases e vapores;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;1;-;-;-;-;4
X48   Envenen acid p/e exposicao a pesticidas;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;-;-;-;5
X49   Envenen acid outr subst quim nocivas e as NE;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;2;-;20;6;-;-;-;-;-;1;-;33
X58   Exposicao a outr fatores espec;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
X59   Exposicao a fatores NE;-;-;1;-;-;-;-;4;-;1;-;-;1;-;-;4;8;2;55;12;1;-;5;-;2;2;-;98
X60   Auto-int int analg antipir anti-reum n-opiac;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
X61   Auto-int int a-conv sed hip a-park psic NCOP;-;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;4;-;1;4;1;1;3;-;1;1;1;20
X62   Auto-intox intenc narcot psicodislept NCOP;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;3;-;-;1;-;-;-;9
X63   Auto-int int outr subst farm sist nerv auton;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X64   Auto-int intenc out drog med subst biolog NE;-;-;1;-;1;-;3;-;-;-;1;1;2;3;-;3;5;1;5;8;-;-;1;-;-;-;1;36
X65   Auto-intox voluntaria p/alcool;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3
X66   Auto-int int solv org hidrocarb halog vapor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1
X67   Auto-intox intenc p/outr gases e vapores;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
X68   Auto-intox intenc a pesticidas;1;-;-;-;-;-;-;-;-;1;2;-;2;1;2;2;3;-;1;1;-;-;-;-;1;2;-;19
X69   Auto-int intenc outr prod quim subst noc NE;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3;2;-;-;1;2;-;-;1;-;1;-;11
X70   Lesao autoprov intenc enforc estrang sufoc;17;14;69;6;56;13;8;18;20;43;16;11;25;12;10;46;89;9;27;128;50;38;54;36;29;53;8;905
X71   Lesao autoprov intenc p/afogamento submersao;-;-;-;-;1;-;-;-;1;-;1;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;7
X72   Lesao autoprov intenc disp arma fogo de mao;-;1;2;-;2;-;-;-;-;1;-;-;2;-;-;1;1;1;-;3;-;1;6;-;-;2;-;23
X73   Les autoprov int disp arm fog maior calibre;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X74   Lesao autopr intenc disp outr arma fogo e NE;-;-;1;-;-;-;-;3;1;-;-;-;1;-;1;4;3;1;3;6;2;3;11;-;1;3;2;46
X76   Lesao autoprov intenc fumaca fogo e chamas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X78   Lesao autoprov intenc obj cortante  penetr;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;4
X79   Lesao autoprov intenc p/objeto contundente;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;-;-;-;-;3;-;-;7
X80   Lesao autoprov intenc precip lugar elevado;-;-;-;-;4;-;-;-;1;2;-;-;-;1;1;2;7;3;7;16;3;2;1;-;-;1;3;54
X81   Lesao autoprov intenc precip perm obj movim;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;2
X82   Lesao autoprov intenc impacto veic a motor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;-;4
X84   Lesao autoprov intenc p/meios NE;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;1;-;1;3;3;1;-;2;-;-;1;-;15
X90   Agressao prod quimicos e subst nocivas NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;3
X91   Agressao enforc estrangulamento sufocacao;2;-;10;1;3;-;1;1;-;2;2;1;6;5;-;11;12;1;7;14;4;1;9;6;3;1;3;106
X92   Agressao p/meio de afogamento e submersao;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;6
X93   Agressao disparo de arma de fogo de mao;4;5;-;-;77;2;7;44;9;8;5;11;-;2;-;62;52;66;9;39;12;12;19;6;27;3;-;481
X94   Agressao disparo arma fogo de maior calibre;-;2;2;-;4;-;-;1;-;1;2;6;1;2;-;1;-;-;1;1;-;-;2;1;1;-;-;28
X95   Agressao disparo outr arma de fogo ou NE;23;46;136;24;225;42;42;207;67;637;172;109;494;158;134;853;230;131;436;176;161;53;149;10;63;240;45;5063
X96   Agressao p/meio de material explosivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
X97   Agressao p/meio de fumaca fogo e chamas;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;4;2;-;3;3;1;2;3;-;-;1;-;24
X98   Agressao vapor agua gases ou objetos quentes;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X99   Agressao objeto cortante ou penetrante;15;10;46;12;67;10;20;53;18;44;11;14;50;36;8;61;33;11;9;40;28;4;16;19;13;32;14;694
Y00   Agressao p/meio de um objeto contundente;2;-;4;3;5;2;1;3;4;4;4;2;14;13;1;27;9;5;4;13;4;3;6;-;5;1;2;141
Y01   Agressao p/meio projecao de um lugar elevado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
Y03   Agressao p/meio de impacto veic a motor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2
Y04   Agressao p/meio de forca corporal;-;1;5;-;11;-;-;4;1;1;-;5;2;1;-;3;3;1;6;6;5;-;1;-;3;3;1;63
Y05   Agressao sexual p/meio de forca fisica;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;-;-;-;-;5
Y06   Negligencia e abandono;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;6
Y07   Outr sindr de maus tratos;-;-;-;-;1;-;-;-;-;1;-;-;1;1;-;1;1;2;1;3;-;2;-;-;-;2;-;16
Y08   Agressao p/outr meios espec;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;-;1;-;-;-;-;1;-;-;-;-;8
Y09   Agressao p/meios NE;-;-;3;18;8;-;-;1;-;8;1;-;1;2;-;23;13;1;151;7;9;2;1;1;3;-;-;253
Y11   Env antic sed hipn antip psic NCOP int n det;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;5
Y12   Envenen narcot psicodislept NCOP int n det;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;5;1;3;-;-;-;-;-;11
Y14   Env out drog med subst biolog e NE int n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;2;-;-;-;-;-;-;-;6
Y15   Envenen alcool intencao nao determinada;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;3
Y16   Env solv org hidrocarb halog vap int n det;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
Y17   Envenen outr gases vapores intenc n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
Y18   Envenen pesticidas intencao nao determinada;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;4
Y19   Env out prod quim subst noc e NE int n det;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;4;-;-;8;-;-;1;-;-;-;-;15
Y20   Enforc estrang sufoc intenc nao determinada;-;3;1;7;7;3;1;4;2;7;1;-;5;-;-;5;7;2;3;23;10;2;1;2;4;2;1;103
Y21   Afogamento submersao intenc nao determinada;-;2;3;-;9;-;1;5;1;17;2;4;7;1;6;3;9;1;1;14;11;1;-;2;3;-;-;103
Y23   Disparo arma fogo maior calibre intenc n det;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
Y24   Disparo outr arma fogo e NE intenc nao det;2;-;-;-;2;-;-;3;2;25;2;-;1;-;-;13;5;8;8;91;15;4;1;-;1;-;-;183
Y26   Exposicao fumaca fogo chamas intenc n det;-;-;-;-;-;-;-;-;1;2;-;-;1;-;-;4;2;-;-;1;3;-;1;-;2;-;-;17
Y27   Exposic vapor agua gas obj quente int n det;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
Y28   Contato obj cortante penetrante intenc n det;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;7;-;1;11;1;-;-;1;-;1;-;25
Y29   Contato obj contundente intenc n det;-;-;-;1;1;-;2;2;1;4;2;-;6;-;1;6;3;1;2;64;3;1;-;-;3;1;1;105
Y30   Queda salto empurr lugar elev intenc n det;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;3
Y31   Queda perman corrida obj mov intenc n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
Y33   Outr fatos ou eventos espec intenc n det;-;-;-;-;1;-;-;-;-;-;-;-;1;-;3;2;2;1;-;-;-;-;-;1;1;-;-;12
Y34   Fatos ou eventos NE e intenc nao determinada;3;-;2;4;4;2;1;1;4;58;2;1;38;-;4;25;72;3;38;41;23;5;3;13;2;5;-;354
Y35   Intervencao legal;-;-;-;-;7;11;1;1;-;2;-;-;-;21;2;182;1;3;133;22;36;4;1;-;4;47;-;478
Y43   Subst de acao prim sistemica;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
Y45   Subst analges antipiret e antiinflamatorias;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y47   Sedativos hipnoticos e tranquilizantes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
Y49   Subst psicotropicas NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
Y57   Outr drogas e medicamentos e as NE;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;3
Y58   Vacinas bacter;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y59   Outr vacinas e subst biologicas e as NE;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2
Y82   Outr disp assoc incidentes adversos e os NE;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y83   Reac anorm compl tard interv cirurg s/acid;1;-;-;-;-;-;-;5;-;3;2;1;-;-;1;1;6;-;7;9;-;-;-;-;1;1;-;38
Y84   Reac anorm compl tard out proc med s/acid;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y85   Sequelas de acid transp;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3
Y86   Sequelas de outr acid;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;3
Y87   Seq lesao autopr inten agress fato int indet;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;3
Y88   Sequelas cuid med cirurg consid causa ext;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2
Y89   Sequelas de outr causas externas;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;3
Total;589;497;1933;463;3680;470;523;2703;1253;3115;971;1234;3226;1193;905;5272;4692;1144;4835;9408;2628;1487;2064;803;1297;1892;852;59129
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
