Categoria CID-10;RO;AC;AM;RR;PA;AP;TO;MA;PI;CE;RN;PB;PE;AL;SE;BA;MG;ES;RJ;SP;PR;SC;RS;MS;MT;GO;DF;Total
V57   Ocup caminhonete traum colis obj fixo parado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;3
V58   Ocup caminhonete traum acid transp s/colis;1;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;1;-;8
V59   Ocup caminhonete traum outr acid transp NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
V63   Ocup veic tr pesado traum col auto caminhon;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;2
V64   Ocup v tr pes tr col outr veic tr pes onib;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;1;1;-;-;-;1;1;-;8
V67   Ocup veic tr pesado traum col obj fixo parad;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2
V68   Ocup veic tr pesado traum ac transp s/colis;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;3;-;-;1;3;1;-;2;1;1;-;15
V69   Ocup veic tr pesado traum outr ac transp NE;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;-;-;-;1;2;-;7
V74   Ocup onibus traum colis veic transp pes onib;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;-;3
V77   Ocup onibus traum colis objeto fixo parado;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V78   Ocup onibus traum acid transp s/colis;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;1;-;7
V79   Ocup onibus traum outr acid transp e NE;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;1;-;6
V80   Pess mont anim oc veic anim traum ac transp;1;-;1;-;3;-;-;2;-;-;-;1;3;-;-;7;2;-;-;4;3;-;1;-;3;3;-;34
V84   Ocup veic esp mot uso agric traum acid trans;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;2;1;-;-;-;7
V86   Ocup veic outr uso n-via pub traum ac transp;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
V87   Acid trans tipo espec desconh mod transp vit;-;1;-;-;6;-;1;6;1;8;3;-;2;-;-;2;6;-;1;1;-;-;-;-;3;3;-;44
V88   Ac n-trans tipo espec desconh mod transp vit;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;3
V89   Acid veic mot n-mot tipos de veic NE;5;1;2;6;47;3;3;22;4;13;10;21;16;15;-;25;26;22;40;29;7;1;12;6;9;11;-;356
V90   Acid embarcacao caus afogamento submersao;1;-;16;-;4;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;24
V91   Acid embarcacao causando outr tipo de traum;-;1;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;6
V92   Afog submers rel transp agua s/acid embarc;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
V95   Acid de aeronave mot causando traum ao ocup;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;4
V97   Outr acid espec de transporte aereo;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
V98   Outr acid transp espec;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2
V99   Acid transp NE;1;1;-;-;1;-;3;1;-;23;1;-;-;-;-;16;13;-;-;4;-;-;2;-;-;-;-;66
W01   Queda mesmo nivel escorr tropec passo falso;-;-;2;-;3;-;-;-;-;1;-;-;1;5;-;-;-;-;-;-;-;-;1;2;-;-;-;15
W02   Queda env patins rodas gelo esqui pranch rod;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
W03   Outr qued mesmo niv colis empurrao outr pess;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;4
W04   Queda enquanto carreg apoiado p/outr pessoas;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;-;-;1;-;6
W05   Queda envolv uma cadeira de rodas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W06   Queda de um leito;-;-;1;-;-;-;-;2;1;2;-;1;5;-;-;-;1;1;2;1;1;1;-;1;2;1;-;23
W07   Queda de uma cadeira;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;-;4
W08   Queda de outr tipo de mobilia;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;2;-;7
W09   Queda envolv equipamento de playground;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;3
W10   Queda em ou de escadas ou degraus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;2;1;-;-;1;-;-;-;-;8
W12   Queda em ou de um andaime;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W13   Queda de ou p/fora edificios outr estruturas;1;-;1;-;2;-;-;2;1;3;2;-;2;-;-;3;1;1;2;12;1;5;1;-;1;-;-;41
W14   Queda de arvore;-;-;-;2;3;1;1;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;11
W15   Queda de penhasco;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;3
W16   Merg pulo agua caus out traum n afog submers;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W17   Outr quedas de um nivel a outr;-;-;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;3;6;3;1;-;1;1;-;-;19
W18   Outr quedas no mesmo nivel;1;1;2;-;-;-;1;1;-;2;1;-;-;-;-;1;4;-;-;3;3;-;-;-;-;-;-;20
W19   Queda s/especificacao;-;-;-;1;7;1;-;8;-;1;2;1;3;1;-;5;2;1;-;9;2;3;3;-;-;2;-;52
W20   Impacto caus objeto lanc projetado em queda;1;1;2;-;3;-;1;3;-;3;-;1;7;-;1;-;2;-;11;7;4;1;4;3;1;1;3;60
W21   Impacto acid ativo passivo caus equip esport;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;-;-;1;6
W22   Impacto acid ativo passivo caus outr objetos;-;-;-;-;1;-;1;1;-;1;-;-;-;1;-;-;1;-;1;3;-;-;-;-;-;1;-;11
W23   Apert colhid comprim esmag dentro objetos;-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;6
W25   Contato c/vidro cortante;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;2
W26   Contato c/faca espada e punhal;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W29   Contat out utens manuais ap domest equip mot;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;5
W30   Contato c/maquinaria agricola;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;5
W31   Contato c/outr maquinas e c/as NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;1;4
W32   Projetil de revolver;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3
W33   Rifle espingarda armas fogo de maior tamanho;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;5
W34   Projeteis de outr armas de fogo e das NE;1;-;1;-;4;-;2;2;-;1;-;-;-;-;-;20;3;-;-;6;-;-;-;-;1;1;-;42
W36   Explosao ou ruptura de cilindro de gas;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;4
W37   Explosao ruptura pneumat tubulac mang press;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W39   Queima de fogos de artificio;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
W40   Explosao de outr materiais;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
W45   Penetracao corpo objeto estranho pele;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
W49   Exposicao outr forcas mecan inanimadas e NE;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2
W50   Golpe panc pontape mord escor infl outr pess;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W51   Colis entre duas pessoas;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
W54   Mordedura ou golpe provocado p/cao;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;2;1;-;1;1;1;-;-;11
W55   Mordedura golpe provoc outr animais mamif;-;-;1;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
W65   Afogamento submersao durante banho banheira;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
W66   Afogamento submersao consec queda banheira;-;-;1;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5
W67   Afogamento e submersao em piscina;4;-;-;-;-;-;-;2;-;-;3;2;3;-;2;2;6;2;2;22;9;-;7;3;6;8;2;85
W68   Afogamento submersao conseq queda piscina;1;-;-;-;-;-;-;4;-;1;-;1;1;-;-;-;3;-;-;8;4;3;3;1;2;2;-;34
W69   Afogamento e submersao em aguas naturais;7;4;37;14;46;11;12;29;22;29;4;8;22;20;11;60;43;16;15;50;34;21;25;10;26;20;4;600
W70   Afogamento submersao conseq queda aguas nat;1;-;18;1;5;-;-;2;-;4;-;1;2;-;-;-;5;-;-;2;1;2;1;-;2;2;-;49
W73   Outr afogamentos e submersao espec;1;-;3;-;1;-;2;1;1;4;2;-;18;-;2;8;6;-;3;7;2;1;4;1;2;4;-;73
W74   Afogamento e submersao NE;12;6;19;1;50;6;2;35;5;20;11;12;18;1;-;56;57;16;34;64;15;13;15;2;8;17;8;503
W75   Sufocacao e estrangulamento acid na cama;1;-;-;-;1;1;2;2;-;3;-;-;1;1;-;1;1;4;1;3;3;-;2;-;1;2;-;30
W76   Outr enforcamento e estrangulamento acid;-;-;1;1;4;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;3;-;13
W77   Risco resp dev desmor queda terra outr subst;-;-;1;-;-;-;-;-;-;-;1;1;6;-;-;-;1;-;-;5;1;1;-;-;-;-;-;17
W78   Inalacao do conteudo gastrico;4;-;7;3;10;2;-;9;2;4;6;9;45;1;6;13;18;12;38;39;46;10;28;15;6;8;4;345
W79   Inalacao ingest aliment caus obstr trat resp;-;-;8;2;3;-;3;1;-;6;5;2;13;2;1;3;16;6;19;38;6;6;12;4;3;5;4;168
W80   Inalac ingest outr obj caus obstr trat resp;-;-;3;1;2;1;-;4;-;2;-;-;2;-;-;1;3;-;-;10;2;-;2;2;1;5;-;41
W81   Confinado aprision ambiente pobre oxigenio;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;4
W83   Outr riscos espec a respiracao;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;3;-;-;-;-;-;2;-;8
W84   Riscos NE a respiracao;1;-;2;1;3;-;1;1;-;3;3;1;3;-;6;16;6;7;92;77;-;1;4;-;3;2;-;233
W85   Exposicao linhas transm de corrente eletrica;-;-;2;-;1;-;-;1;1;2;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;10
W86   Exposicao a outr corrente eletrica espec;-;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;3;-;-;1;-;1;1;-;9
W87   Exposicao a corrente eletrica NE;4;3;4;1;9;4;1;24;5;14;7;3;25;2;-;11;7;-;8;5;4;4;10;1;1;8;4;169
W89   Expos fontes lumin artif visiv luz ultraviol;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
X00   Expos fogo n-contr edificio outr tipo constr;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;1;1;-;-;1;-;-;8
X02   Exposicao fogo contr edif outr tipo constr;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
X03   Expos fogo contr fora edif outr tipo constr;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
X04   Exposicao combustao subst muito inflamavel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;3;-;1;-;2;1;-;10
X08   Exposicao outr tipo espec fumaca fogo chamas;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;1;-;-;-;1;-;-;-;-;5
X09   Exposicao a tipo NE de fumaca fogo chamas;1;-;1;-;4;-;-;3;-;1;-;1;1;4;-;6;1;2;23;9;2;1;2;-;-;-;1;63
X10   Contato bebid alim gord oleo cozinha quentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;2
X12   Contato c/outr liquidos quentes;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-;-;-;1;-;-;-;-;-;1;-;7
X17   Contato motores maquinas ferramentas quentes;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
X19   Contato outr fontes calor subst quentes NE;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
X20   Contato c/serpentes e lagartos venenosos;1;-;3;2;2;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;10
X21   Contato c/aranhas venenosas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
X22   Contato c/escorpioes;-;-;-;-;3;-;-;-;-;-;-;-;-;1;-;4;13;-;-;5;-;-;-;-;-;-;1;27
X29   Contato animais ou plantas venenosos s/espec;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;5
X30   Exposicao a calor natural excessivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
X33   Vitima de raio;-;-;2;-;1;-;1;1;1;-;-;-;-;1;1;-;2;-;-;2;1;-;1;1;-;-;-;15
X36   Vitima avalanc desab terra out mov sup terr;-;-;-;-;1;-;1;2;1;-;-;-;-;-;-;1;5;1;1;3;-;-;-;-;-;-;-;16
X38   Vitima de inundacao;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X39   Exposicao a outr forcas da natureza e as NE;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X40   Envenen acid analg antipir anti-reum n-opiac;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
X41   Env ac anticon sed hipn antipark psicot NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
X42   Envenen acid narcot psicodislepticos NCOP;-;-;19;-;-;-;-;-;-;-;-;-;1;-;-;-;8;-;15;11;2;-;1;-;-;1;1;59
X43   Envenen acid outr subst farm sist nerv auton;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
X44   Envenen acid outr drog medic subst biolog NE;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;7
X45   Envenen acid p/e exposicao ao alcool;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;5
X46   Envenen acid solv org hidrocarb halog vapor;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;3;-;7;1;1;-;-;-;-;-;-;13
X47   Intox acid outr gases e vapores;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;4
X48   Envenen acid p/e exposicao a pesticidas;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;4
X49   Envenen acid outr subst quim nocivas e as NE;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;10;4;-;-;-;-;-;1;-;18
X58   Exposicao a outr fatores espec;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
X59   Exposicao a fatores NE;-;-;-;-;2;-;-;2;-;3;-;-;7;-;-;4;3;2;42;12;-;-;1;-;-;-;1;79
X60   Auto-int int analg antipir anti-reum n-opiac;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;2
X61   Auto-int int a-conv sed hip a-park psic NCOP;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;1;-;1;3;7;1;1;-;1;-;19
X62   Auto-intox intenc narcot psicodislept NCOP;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
X63   Auto-int int outr subst farm sist nerv auton;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
X64   Auto-int intenc out drog med subst biolog NE;2;-;-;-;1;-;-;1;-;1;1;1;-;-;1;-;5;-;1;7;3;4;1;-;-;1;1;31
X66   Auto-int int solv org hidrocarb halog vapor;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;4
X67   Auto-intox intenc p/outr gases e vapores;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;1;-;4
X68   Auto-intox intenc a pesticidas;3;-;1;-;1;-;-;1;1;1;-;4;4;1;-;-;-;-;1;1;1;-;1;-;-;-;-;21
X69   Auto-int intenc outr prod quim subst noc NE;-;-;1;-;-;-;-;-;2;1;-;-;-;-;-;1;1;-;1;1;2;-;-;-;-;-;-;10
X70   Lesao autoprov intenc enforc estrang sufoc;16;10;48;18;58;14;19;25;25;51;12;14;28;8;8;30;83;21;24;136;51;37;63;42;29;34;13;917
X71   Lesao autoprov intenc p/afogamento submersao;1;-;-;-;1;-;2;-;-;-;-;-;-;-;-;2;3;-;-;1;1;4;-;-;1;-;1;17
X72   Lesao autoprov intenc disp arma fogo de mao;1;1;-;-;1;-;1;2;-;4;1;-;-;-;-;1;1;-;-;2;-;1;2;2;2;1;-;23
X73   Les autoprov int disp arm fog maior calibre;-;1;-;-;1;-;1;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;8
X74   Lesao autopr intenc disp outr arma fogo e NE;-;-;2;-;3;-;-;1;1;2;-;-;2;2;1;4;7;1;3;3;11;1;5;-;-;4;4;57
X76   Lesao autoprov intenc fumaca fogo e chamas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
X77   Lesao autopr int vapor agua gas  obj quent;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
X78   Lesao autoprov intenc obj cortante  penetr;-;-;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;-;7
X79   Lesao autoprov intenc p/objeto contundente;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;3;-;-;-;-;-;-;1;6
X80   Lesao autoprov intenc precip lugar elevado;-;-;-;-;-;-;1;-;2;1;2;1;1;-;1;2;7;-;4;18;1;2;3;1;-;3;2;52
X81   Lesao autoprov intenc precip perm obj movim;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;4
X82   Lesao autoprov intenc impacto veic a motor;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;3
X83   Lesao autoprov intenc p/outr meios espec;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1
X84   Lesao autoprov intenc p/meios NE;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;3;1;7;8;1;-;1;-;-;-;-;23
X85   Agressao meio drog medic e subst biologicas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;2
X86   Agressao p/meio de subst corrosivas;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
X87   Agressao p/pesticidas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1
X88   Agressao p/meio de gases e vapores;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
X89   Agressao outr prod quim subst nocivas espec;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
X90   Agressao prod quimicos e subst nocivas NE;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;3
X91   Agressao enforc estrangulamento sufocacao;2;2;13;1;14;1;3;3;1;1;2;1;4;6;1;5;12;1;3;21;4;6;8;4;-;2;1;122
X92   Agressao p/meio de afogamento e submersao;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;1;1;-;1;-;-;-;10
X93   Agressao disparo de arma de fogo de mao;4;2;-;3;102;9;1;27;2;23;7;10;-;-;-;42;44;47;11;31;12;12;27;12;22;1;-;451
X94   Agressao disparo arma fogo de maior calibre;-;1;3;-;1;-;-;2;2;-;1;-;3;-;-;2;-;-;1;2;2;-;2;1;1;-;2;26
X95   Agressao disparo outr arma de fogo ou NE;24;44;152;12;281;61;54;134;45;334;221;110;494;173;119;838;291;142;449;178;123;54;217;15;62;258;63;4948
X96   Agressao p/meio de material explosivo;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
X97   Agressao p/meio de fumaca fogo e chamas;1;-;-;-;3;-;1;-;-;1;-;1;2;-;-;2;1;1;4;6;3;1;3;-;1;-;-;31
X99   Agressao objeto cortante ou penetrante;4;12;51;13;83;20;16;49;7;21;9;7;70;26;15;63;31;8;9;50;25;20;29;10;13;34;12;707
Y00   Agressao p/meio de um objeto contundente;2;1;16;3;16;4;4;12;1;7;3;6;10;7;8;30;13;5;9;20;7;6;5;2;9;6;1;213
Y01   Agressao p/meio projecao de um lugar elevado;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;2
Y02   Agressao proj coloc vitima obj movimento;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2
Y03   Agressao p/meio de impacto veic a motor;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;5
Y04   Agressao p/meio de forca corporal;2;-;7;1;7;1;1;1;-;1;-;2;3;-;1;7;8;1;3;8;3;-;4;3;2;2;1;69
Y05   Agressao sexual p/meio de forca fisica;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;2;-;-;-;-;-;-;7
Y06   Negligencia e abandono;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;7
Y07   Outr sindr de maus tratos;-;-;-;1;1;-;2;-;1;-;-;-;-;-;-;-;1;-;-;4;-;-;3;-;-;1;-;14
Y08   Agressao p/outr meios espec;-;-;-;-;2;-;-;-;-;3;-;-;1;-;-;2;1;-;2;1;-;-;-;1;-;-;-;13
Y09   Agressao p/meios NE;-;-;3;24;5;-;-;1;1;8;1;-;1;-;-;18;6;-;89;7;-;2;4;-;4;6;1;181
Y11   Env antic sed hipn antip psic NCOP int n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1
Y12   Envenen narcot psicodislept NCOP int n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;2;-;-;-;-;-;-;6
Y14   Env out drog med subst biolog e NE int n det;1;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;7
Y15   Envenen alcool intencao nao determinada;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y19   Env out prod quim subst noc e NE int n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;-;-;-;-;-;-;-;6
Y20   Enforc estrang sufoc intenc nao determinada;-;1;1;5;9;-;2;4;-;7;1;2;-;1;-;8;6;1;23;49;13;1;-;6;2;1;-;143
Y21   Afogamento submersao intenc nao determinada;1;-;-;-;11;-;-;1;-;10;-;3;11;-;5;5;4;-;2;10;10;-;1;-;-;1;-;75
Y23   Disparo arma fogo maior calibre intenc n det;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
Y24   Disparo outr arma fogo e NE intenc nao det;-;-;-;-;6;-;2;2;-;6;10;-;1;-;-;74;11;5;138;77;7;2;3;-;1;1;-;346
Y26   Exposicao fumaca fogo chamas intenc n det;-;-;-;-;-;-;1;-;1;3;-;-;-;-;-;1;2;-;3;1;1;-;-;-;1;-;-;14
Y28   Contato obj cortante penetrante intenc n det;-;-;-;1;2;1;-;1;-;-;-;-;1;-;-;5;1;1;1;14;5;-;-;1;-;-;-;34
Y29   Contato obj contundente intenc n det;-;-;1;-;4;-;-;1;-;8;1;-;7;1;-;7;5;-;-;55;1;3;1;-;2;1;1;99
Y30   Queda salto empurr lugar elev intenc n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-;-;-;-;-;4
Y31   Queda perman corrida obj mov intenc n det;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1
Y33   Outr fatos ou eventos espec intenc n det;-;-;-;-;2;-;-;-;-;-;1;-;1;-;4;-;-;-;2;1;-;-;-;-;-;-;-;11
Y34   Fatos ou eventos NE e intenc nao determinada;6;-;2;8;8;3;-;2;4;39;4;-;75;-;2;47;59;15;376;53;13;5;4;6;1;3;1;736
